190,0.78,1000000000.00,1000000000.00,68.87,86.93,174.88,1000000000.00,68.87,1000000000.00,2,2.0,52.00,62.00
191,0.79,1000000000.00,1000000000.00,68.87,86.93,174.88,1000000000.00,68.87,1000000000.00,2,2.0,60.00,60.00
192,0.75,1000000000.00,1000000000.00,68.87,86.93,174.88,1000000000.00,68.87,1000000000.00,2,2.0,70.00,16.00
193,0.74,1000000000.00,1000000000.00,68.87,86.93,174.88,1000000000.00,68.87,1000000000.00,2,2.0,2.00,192.00
194,0.75,1000000000.00,1000000000.00,68.87,86.93,174.88,1000000000.00,68.87,1000000000.00,2,2.0,60.00,232.00
195,0.76,1000000000.00,1000000000.00,68.87,86.93,174.88,1000000000.00,68.87,1000000000.00,2,2.0,234.00,196.00
196,0.78,1000000000.00,1000000000.00,68.87,86.93,174.88,1000000000.00,68.87,1000000000.00,2,2.0,56.00,58.00
197,0.78,1000000000.00,1000000000.00,68.87,86.93,174.88,1000000000.00,68.87,1000000000.00,2,2.0,60.00,334.00
198,0.79,1000000000.00,1000000000.00,68.87,86.93,174.88,1000000000.00,68.87,1000000000.00,2,2.0,244.00,266.00
199,0.78,1000000000.00,1000000000.00,68.87,86.93,174.88,1000000000.00,68.87,1000000000.00,2,2.0,60.00,60.00
200,0.79,1000000000.00,1000000000.00,68.87,86.93,174.88,1000000000.00,68.87,1000000000.00,2,2.0,60.00,198.00
201,0.80,1000000000.00,1000000000.00,68.87,86.93,174.88,1000000000.00,68.87,1000000000.00,2,2.0,34.00,60.00
202,0.77,1000000000.00,1000000000.00,0.57,0.34,0.41,1000000000.00,0.57,1000000000.00,1,1.0,33.00
203,0.78,1000000000.00,1000000000.00,0.57,0.34,0.41,1000000000.00,0.57,1000000000.00,1,1.0,29.00
204,0.77,1000000000.00,1000000000.00,0.57,0.34,0.41,1000000000.00,0.57,1000000000.00,1,1.0,154.00
205,0.75,1000000000.00,1000000000.00,0.57,0.34,0.41,1000000000.00,0.57,1000000000.00,1,1.0,123.00
206,0.76,1000000000.00,1000000000.00,0.57,0.34,0.41,1000000000.00,0.57,1000000000.00,1,1.0,30.00
207,0.78,1000000000.00,1000000000.00,0.57,0.34,0.41,1000000000.00,0.57,1000000000.00,1,1.0,28.00
208,0.78,1000000000.00,1000000000.00,0.57,0.34,0.41,1000000000.00,0.57,1000000000.00,1,1.0,15.00
209,0.78,1000000000.00,1000000000.00,0.57,0.34,0.41,1000000000.00,0.57,1000000000.00,1,1.0,23.00
210,0.78,1000000000.00,1000000000.00,0.57,0.34,0.41,1000000000.00,0.57,1000000000.00,1,1.0,11.00
211,0.80,1000000000.00,1000000000.00,0.57,0.34,0.41,1000000000.00,0.57,1000000000.00,1,1.0,98.00
212,0.80,1000000000.00,1000000000.00,0.57,0.34,0.41,1000000000.00,0.57,1000000000.00,1,1.0,30.00
213,0.81,1000000000.00,1000000000.00,0.57,0.34,0.41,1000000000.00,0.57,1000000000.00,1,1.0,30.00
214,0.80,1000000000.00,1000000000.00,0.57,0.34,0.41,1000000000.00,0.57,1000000000.00,1,1.0,1.00
215,0.81,1000000000.00,1000000000.00,0.57,0.34,0.41,1000000000.00,0.57,1000000000.00,1,1.0,1.00
216,0.81,1000000000.00,1000000000.00,0.57,0.34,0.41,1000000000.00,0.57,1000000000.00,1,1.0,30.00
