64,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,8184.00,3504.00,3456.00,6408.00,7200.00,3408.00,3360.00,2832.00,3456.00,3744.00,3624.00,3600.00,3432.00,3576.00,3576.00,816.00
65,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,7080.00,7968.00,3600.00,3384.00,3768.00,7920.00,3384.00,3864.00,3672.00,7200.00,3336.00,3432.00,2952.00,3504.00,6048.00,7608.00
66,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,2832.00,3840.00,6288.00,3456.00,7680.00,6960.00,2712.00,3312.00,3504.00,3456.00,6360.00,3048.00,5160.00,3600.00,7776.00,4272.00
67,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,7632.00,2952.00,3648.00,4920.00,3072.00,3792.00,2832.00,6984.00,1824.00,7032.00,3480.00,3600.00,3312.00,6600.00,8400.00,7584.00
68,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,8160.00,7920.00,3840.00,7152.00,3240.00,3432.00,8424.00,3264.00,8400.00,3360.00,3480.00,3624.00,3408.00,3648.00,1032.00,7752.00
69,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,3456.00,2184.00,6984.00,8808.00,6984.00,4008.00,4944.00,6600.00,4848.00,6552.00,7248.00,5208.00,5952.00,9720.00,3360.00,3408.00
70,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,3672.00,7752.00,3480.00,3408.00,8808.00,3648.00,3576.00,6120.00,2232.00,5016.00,3336.00,3264.00,3024.00,3216.00,3144.00,7152.00
71,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,5160.00,7752.00,3672.00,2544.00,3312.00,3648.00,3144.00,7704.00,6504.00,2736.00,5064.00,6456.00,3432.00,7176.00,2328.00,7152.00
72,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,6840.00,6288.00,2928.00,3336.00,5304.00,3648.00,4680.00,5328.00,3408.00,3576.00,2472.00,4848.00,3816.00,7128.00,7224.00,3408.00
73,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,2832.00,6672.00,3408.00,3504.00,3384.00,7680.00,5208.00,8760.00,3336.00,3120.00,7056.00,3144.00,3072.00,3720.00,3528.00,3384.00
74,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,2712.00,2064.00,3144.00,3264.00,5184.00,6192.00,8496.00,3408.00,3624.00,3744.00,8376.00,5448.00,2976.00,3408.00,2928.00,7464.00
75,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,3624.00,7920.00,3288.00,2328.00,3840.00,3336.00,4536.00,3744.00,8400.00,6456.00,3696.00,3600.00,3456.00,2640.00,7152.00,7104.00
76,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,3720.00,7152.00,3168.00,3504.00,7752.00,8208.00,7704.00,3624.00,7584.00,3528.00,6744.00,6648.00,7272.00,3456.00,3696.00,3504.00
77,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,5808.00,3792.00,6552.00,5088.00,8136.00,6096.00,3504.00,7224.00,6888.00,9144.00,3168.00,7056.00,3384.00,3336.00,3648.00,552.00
78,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,8304.00,2904.00,2424.00,6840.00,7512.00,4968.00,6096.00,3576.00,3456.00,7464.00,3792.00,3720.00,6648.00,3792.00,7704.00,2952.00
79,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,3552.00,7608.00,3456.00,3792.00,2232.00,2832.00,6312.00,4656.00,5784.00,3720.00,6336.00,3624.00,7224.00,3696.00,3600.00,3336.00
80,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,3552.00,3504.00,3480.00,5544.00,2904.00,3816.00,3648.00,8400.00,3816.00,3360.00,5472.00,3552.00,5088.00,3480.00,3600.00,3288.00
81,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,6840.00,4944.00,3480.00,8688.00,3288.00,5808.00,3264.00,8016.00,5208.00,7296.00,7632.00,6960.00,8712.00,3432.00,3696.00,3360.00
82,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,3504.00,3648.00,2616.00,8136.00,2952.00,3480.00,2760.00,3624.00,3360.00,8616.00,2040.00,3816.00,3696.00,3312.00,3768.00,3072.00
83,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,912.00,6744.00,7248.00,3288.00,3120.00,6072.00,2760.00,3144.00,3504.00,8112.00,6504.00,3336.00,3768.00,3672.00,7416.00,4944.00
84,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,3528.00,3480.00,3504.00,3864.00,8016.00,7944.00,3288.00,6120.00,6672.00,3720.00,2760.00,3144.00,7392.00,3600.00,3624.00,4464.00
85,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,3648.00,3024.00,7512.00,3672.00,6168.00,3168.00,3624.00,5880.00,7248.00,3720.00,3504.00,3504.00,7680.00,5712.00,3528.00,3192.00
86,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,8448.00,6408.00,2832.00,3672.00,2832.00,3552.00,3648.00,3144.00,7488.00,3480.00,7656.00,2760.00,2880.00,3456.00,3336.00,3384.00
87,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,7488.00,3720.00,5088.00,3312.00,2304.00,5904.00,7104.00,5232.00,3528.00,3360.00,7080.00,3552.00,3384.00,3480.00,3672.00,2712.00
88,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,3120.00,3240.00,3312.00,1296.00,8400.00,1992.00,2712.00,2736.00,840.00,6984.00,3264.00,3528.00,3408.00,2976.00,4104.00,3168.00
89,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,2712.00,6720.00,4296.00,2952.00,3504.00,3144.00,8040.00,3480.00,3480.00,7200.00,7488.00,7752.00,696.00,3624.00,384.00,2832.00
90,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,3384.00,4512.00,3312.00,3744.00,3336.00,6912.00,3432.00,7152.00,3696.00,4272.00,5808.00,6480.00,6072.00,5496.00,6552.00,3384.00
91,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,3744.00,3144.00,7824.00,3576.00,7680.00,3312.00,8304.00,3528.00,5448.00,3504.00,3288.00,5856.00,3432.00,6192.00,3216.00,5256.00
92,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,1992.00,3288.00,7152.00,3240.00,3648.00,6888.00,3192.00,3600.00,3624.00,2160.00,3480.00,7512.00,5112.00,3384.00,3384.00,2232.00
93,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,3264.00,3960.00,3240.00,3456.00,3648.00,3216.00,5856.00,3648.00,2928.00,2088.00,3552.00,7008.00,4968.00,7728.00,4536.00,3312.00
94,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,3096.00,912.00,8400.00,3840.00,1608.00,3432.00,3600.00,3240.00,3480.00,3528.00,1104.00,8328.00,4368.00,3336.00,3624.00,3528.00
95,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,3168.00,3432.00,9144.00,7080.00,3552.00,7272.00,3288.00,3792.00,3744.00,3192.00,3624.00,2712.00,3576.00,5784.00,3528.00,3744.00
96,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,7080.00,7080.00,4728.00,3360.00,7008.00,3384.00,3552.00,3576.00,3456.00,3120.00,8280.00,8208.00,3312.00,3024.00,7512.00,3528.00
97,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,5376.00,3504.00,7464.00,3432.00,5784.00,3432.00,3696.00,7848.00,3720.00,7560.00,2592.00,3672.00,7176.00,6072.00,7632.00,3216.00
98,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,8280.00,3456.00,8496.00,2904.00,6120.00,3552.00,3600.00,4704.00,5808.00,7800.00,3648.00,2736.00,3480.00,3480.00,4968.00,3528.00
99,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,3864.00,5760.00,6000.00,3576.00,6768.00,3288.00,3768.00,3456.00,6912.00,384.00,7704.00,3720.00,8184.00,3120.00,8808.00,3672.00
100,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,3552.00,3312.00,2880.00,3504.00,3720.00,3336.00,2136.00,3312.00,3336.00,7680.00,6480.00,7080.00,5352.00,3336.00,3456.00,3624.00
101,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,3216.00,3576.00,6408.00,3192.00,3648.00,3576.00,7536.00,3792.00,3648.00,3768.00,8736.00,2544.00,3432.00,3192.00,5160.00,4776.00
102,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,5544.00,7032.00,5352.00,6912.00,3600.00,3552.00,3840.00,6288.00,3552.00,2736.00,4752.00,6096.00,3456.00,3360.00,7536.00,5616.00
103,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,6240.00,5088.00,5928.00,6096.00,3600.00,3312.00,3336.00,5136.00,3624.00,2688.00,3552.00,3600.00,7224.00,7320.00,3240.00,8400.00
104,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,2328.00,3360.00,4392.00,2544.00,3120.00,8208.00,3336.00,2208.00,7248.00,6168.00,3600.00,3600.00,3552.00,3408.00,8688.00,6672.00
105,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,5544.00,7704.00,6600.00,4752.00,3456.00,7536.00,7200.00,4200.00,3504.00,3480.00,5832.00,3816.00,3336.00,7608.00,7248.00,3768.00
106,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,3648.00,3432.00,3552.00,3648.00,7848.00,3384.00,3336.00,3528.00,3528.00,8928.00,5832.00,3528.00,7680.00,3528.00,2760.00,3384.00
